timestamp_ns,time_sec,flight_id,fault_type,alt_error,aspd_error,xtrack_error,wp_dist,nav_roll,nav_pitch,nav_yaw,nav_x,nav_y,nav_z,label_anomaly
1536693420071750968,0.54843152,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,0.439999997616,-164.296539307,-188.615432739,24,30.8074798584,-2.73645973206,-67.9273910522,6.90689229965,-16.6757164001,0.956367969513,0
1536693420106598168,0.58327872,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,0.539999961853,-165.153686523,-186.958602905,26,30.8074798584,-2.73645973206,-67.9273910522,7.07939863205,-16.6107769012,1.02847337723,0
1536693420137172696,0.613853248,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,0.539999961853,-165.153686523,-186.958602905,26,30.8074798584,-2.73645973206,-67.9273910522,7.2301659584,-16.5546302795,1.09859311581,0
1536693420165464888,0.64214544,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,0.539999961853,-165.153686523,-186.958602905,26,30.8074798584,-2.73645973206,-67.9273910522,7.40161848068,-16.4802322388,1.16092133522,0
1536693420262976760,0.739657312,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,0.649999976158,-165.153686523,-185.335540771,28,30.8074798584,-2.73645973206,-67.9273910522,7.72803783417,-16.3397884369,1.27569413185,0
1536693420332911096,0.809591648,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,0.77999997139,-165.390777588,-183.704086304,29,30.8074798584,-2.73645973206,-67.9273910522,7.99100208282,-16.2136058807,1.34475517273,0
1536693420371967000,0.848647552,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,0.77999997139,-165.390777588,-183.704086304,29,30.8074798584,-2.73645973206,-67.9273910522,8.16406822205,-16.1221027374,1.3983464241,0
1536693420462519704,0.939200256,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,0.919999957085,-165.390777588,-182.106414795,31,32.6370697021,-4.77596521378,-61.1800041199,8.49430179596,-15.9502286911,1.51190054417,0
1536693420494853496,0.971534048,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,0.919999957085,-165.390777588,-182.106414795,31,32.6370697021,-4.77596521378,-61.1800041199,8.65818691254,-15.8542957306,1.55696487427,0
1536693420524285464,1.000966016,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,1.06999993324,-163.867004395,-180.525665283,33,32.6370697021,-4.77596521378,-61.1800041199,8.8181810379,-15.7531661987,1.61092031002,0
1536693420587083992,1.063764544,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,1.06999993324,-163.867004395,-180.525665283,33,32.6370697021,-4.77596521378,-61.1800041199,9.04574966431,-15.6088848114,1.68924093246,0
1536693420641243096,1.117923648,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,1.24000000954,-163.867004395,-178.978729248,35,32.6370697021,-4.77596521378,-61.1800041199,9.2549123764,-15.4702453613,1.79090726376,0
1536693420670492024,1.147172576,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,1.24000000954,-163.867004395,-178.978729248,35,32.6370697021,-4.77596521378,-61.1800041199,9.39865016937,-15.3717260361,1.85967087746,0
1536693420713814552,1.190495104,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,1.40999996662,-157.642364502,-177.431686401,36,32.6370697021,-4.77596521378,-61.1800041199,9.39865016937,-15.3717260361,1.85967087746,0
1536693420788430456,1.265111008,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,1.40999996662,-157.642364502,-177.431686401,36,32.6370697021,-4.77596521378,-61.1800041199,9.71699047089,-15.1462192535,2.04288887978,0
1536693420842412408,1.31909296,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,1.61000001431,-157.642364502,-175.93548584,38,30.1643619537,-7.08789110184,-56.8058929443,9.88960075378,-15.013923645,2.16017699242,0
1536693420887602328,1.36428288,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,1.61000001431,-157.642364502,-175.93548584,38,30.1643619537,-7.08789110184,-56.8058929443,9.9918050766,-14.9332180023,2.26868486404,0
1536693420932099064,1.408779616,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,1.81999993324,-154.705810547,-174.464645386,40,30.1643619537,-7.08789110184,-56.8058929443,10.2003650665,-14.7626266479,2.45725655556,0
1536693420990672376,1.467352928,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,2.04999995232,-154.705810547,-172.985336304,42,30.1643619537,-7.08789110184,-56.8058929443,10.2003650665,-14.7626266479,2.45725655556,0
1536693421030612408,1.50729296,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,2.04999995232,-154.705810547,-172.985336304,42,30.1643619537,-7.08789110184,-56.8058929443,10.3962583542,-14.5969829559,2.65486216545,0
1536693421083292632,1.559973184,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,2.04999995232,-154.705810547,-172.985336304,42,30.1643619537,-7.08789110184,-56.8058929443,10.4392471313,-14.5552034378,2.70196652412,0
1536693421136012344,1.612692896,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,2.29999995232,-152.913665771,-171.539855957,43,30.1643619537,-7.08789110184,-56.8058929443,10.6206789017,-14.3920841217,2.90383005142,0
1536693421172519832,1.649200384,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,2.29999995232,-152.913665771,-171.539855957,43,30.1643619537,-7.08789110184,-56.8058929443,10.7124996185,-14.3110246658,3.01785182953,0
1536693421224087032,1.700767584,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,2.57999992371,-152.913665771,-170.119659424,45,25.1092643738,-10.8417844772,-52.2258605957,10.7872972488,-14.2403936386,3.1147172451,0
1536693421280725400,1.757405952,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,2.57999992371,-152.913665771,-170.119659424,45,25.1092643738,-10.8417844772,-52.2258605957,10.9044599533,-14.1270256042,3.28255724907,0
1536693421322649016,1.799329568,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,2.87999987602,-143.977935791,-168.716430664,47,25.1092643738,-10.8417844772,-52.2258605957,10.9672746658,-14.0599784851,3.38963341713,0
1536693421373878040,1.850558592,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,2.87999987602,-143.977935791,-168.716430664,47,25.1092643738,-10.8417844772,-52.2258605957,11.0281639099,-13.9978532791,3.49182987213,0
1536693421480329464,1.957010016,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,3.19999980927,-143.977935791,-167.338531494,48,25.1092643738,-10.8417844772,-52.2258605957,11.1991643906,-13.8099851608,3.8563644886,0
1536693421525052888,2.00173344,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,3.54999995232,-137.849609375,-165.952209473,50,25.1092643738,-10.8417844772,-52.2258605957,11.2419071198,-13.754483223,3.9825129509,0
1536693421574488632,2.051169184,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,3.54999995232,-137.849609375,-165.952209473,50,25.1092643738,-10.8417844772,-52.2258605957,11.2954006195,-13.6903581619,4.12707614899,0
1536693421639504632,2.116185184,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,3.91999983788,-137.849609375,-164.616607666,52,19.018705368,-14.8353691101,-48.9685325623,11.3786048889,-13.5821676254,4.39787435532,0
1536693421677836792,2.154517344,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,3.91999983788,-137.849609375,-164.616607666,52,19.018705368,-14.8353691101,-48.9685325623,11.3970184326,-13.559047699,4.46301984787,0
1536693421717981880,2.194662432,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,4.32999992371,-138.638687134,-163.289398193,54,19.018705368,-14.8353691101,-48.9685325623,11.4486141205,-13.4896116257,4.63828468323,0
1536693421784091960,2.260772512,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,4.75999975204,-138.638687134,-161.996078491,55,19.018705368,-14.8353691101,-48.9685325623,11.5128393173,-13.4118413925,4.87089490891,0
1536693421829443320,2.306123872,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,4.75999975204,-138.638687134,-161.996078491,55,19.018705368,-14.8353691101,-48.9685325623,11.527048111,-13.3934745789,4.92835903168,0
1536693421882639032,2.359319584,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,4.75999975204,-138.638687134,-161.996078491,55,19.018705368,-14.8353691101,-48.9685325623,11.5616760254,-13.3563909531,5.03921842575,0
1536693421931127640,2.407808192,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,5.23000001907,-139.566986084,-160.66885376,57,14.3551845551,-17.4035148621,-46.9417266846,11.6428565979,-13.2709798813,5.3067688942,0
1536693421994617272,2.471297824,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,5.23000001907,-139.566986084,-160.66885376,57,14.3551845551,-17.4035148621,-46.9417266846,11.6992053986,-13.2279434204,5.44922637939,0
1536693422017607896,2.494288448,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,5.73000001907,-139.566986084,-159.358627319,59,14.3551845551,-17.4035148621,-46.9417266846,11.6992053986,-13.2279434204,5.44922637939,0
1536693422068891064,2.545571616,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,5.73000001907,-139.566986084,-159.358627319,59,14.3551845551,-17.4035148621,-46.9417266846,11.758852005,-13.18446064,5.5921125412,0
1536693422114676120,2.591356672,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,6.25,-136.37008667,-158.056838989,60,14.3551845551,-17.4035148621,-46.9417266846,11.7991466522,-13.1510362625,5.6713848114,0
1536693422167613112,2.644293664,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,6.25,-136.37008667,-158.056838989,60,14.3551845551,-17.4035148621,-46.9417266846,11.8362989426,-13.1276350021,5.75969409943,0
1536693422263579832,2.740260384,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,6.78999996185,-136.37008667,-156.780288696,62,14.3551845551,-17.4035148621,-46.9417266846,11.927649498,-13.0763692856,6.00177955627,0
1536693422326794488,2.80347504,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,7.34999990463,-142.151641846,-155.486968994,64,14.3551845551,-17.4035148621,-46.9417266846,11.9671211243,-13.0591239929,6.1334862709,0
1536693422355898136,2.832578688,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,7.34999990463,-142.151641846,-155.486968994,64,9.95656871796,-20.219789505,-45.0629386902,11.9938011169,-13.0555524826,6.21151828766,0
1536693422423098744,2.899779296,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,7.94000005722,-142.151641846,-154.193618774,65,9.95656871796,-20.219789505,-45.0629386902,12.0443210602,-13.0502233505,6.31098985672,0
1536693422479557048,2.9562376,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,7.94000005722,-142.151641846,-154.193618774,65,9.95656871796,-20.219789505,-45.0629386902,12.1025485992,-13.0458641052,6.39206457138,0
1536693422534924344,3.011604896,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,8.53999996185,-148.662185669,-152.900299072,67,9.95656871796,-20.219789505,-45.0629386902,12.1661052704,-13.0337181091,6.45930671692,0
1536693422560038072,3.036718624,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,8.53999996185,-148.662185669,-152.900299072,67,9.95656871796,-20.219789505,-45.0629386902,12.1882429123,-13.0334777832,6.48086309433,0
1536693422625930360,3.102610912,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,9.15999984741,-148.662185669,-151.61541748,69,9.95656871796,-20.219789505,-45.0629386902,12.255197525,-13.039601326,6.53887844086,0
1536693422726785112,3.203465664,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,9.77999973297,-149.948883057,-150.313598633,70,9.95656871796,-20.219789505,-45.0629386902,12.3417291641,-13.0735616684,6.59900665283,0
1536693422825996216,3.302676768,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,10.4200000763,-149.948883057,-149.020263672,72,6.81786203384,-20.5726299286,-43.9283218384,12.4470329285,-13.1005029678,6.64334106445,0
1536693422867639224,3.344319776,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,10.4200000763,-149.948883057,-149.020263672,72,6.81786203384,-20.5726299286,-43.9283218384,12.4903364182,-13.1116333008,6.65798330307,0
1536693422926719224,3.403399776,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,11.0599994659,-169.124221802,-147.718399048,74,6.81786203384,-20.5726299286,-43.9283218384,12.5759086609,-13.1380796432,6.68041324615,0
1536693422959197432,3.435877984,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,11.0599994659,-169.124221802,-147.718399048,74,6.81786203384,-20.5726299286,-43.9283218384,12.59441185,-13.1483221054,6.68145895004,0
1536693423043679960,3.520360512,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,11.6999998093,-169.124221802,-146.399703979,76,6.81786203384,-20.5726299286,-43.9283218384,12.659198761,-13.203578949,6.69158363342,0
1536693423065956472,3.542637024,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,11.6999998093,-169.124221802,-146.399703979,76,6.81786203384,-20.5726299286,-43.9283218384,12.673661232,-13.2172050476,6.69383239746,0
1536693423116671480,3.593352032,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,12.3400001526,-187.369720459,-145.097885132,77,6.81786203384,-20.5726299286,-43.9283218384,12.733874321,-13.2703123093,6.69621801376,0
1536693423175255096,3.651935648,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,12.3400001526,-187.369720459,-145.097885132,77,3.86937761307,-20.6469669342,-43.1757392883,12.7519865036,-13.2838363647,6.69293212891,0
1536693423245197944,3.721878496,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,12.9799995422,-187.369720459,-143.770736694,79,3.86937761307,-20.6469669342,-43.1757392883,12.820895195,-13.3388633728,6.69214868546,0
1536693423286803896,3.763484448,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,13.6300001144,-211.813537598,-142.443603516,81,3.86937761307,-20.6469669342,-43.1757392883,12.8543224335,-13.3605394363,6.6863079071,0
1536693423361743960,3.838424512,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,13.6300001144,-211.813537598,-142.443603516,81,3.86937761307,-20.6469669342,-43.1757392883,12.9289560318,-13.4299287796,6.67704105377,0
1536693423418000920,3.894681472,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,14.2699995041,-211.813537598,-141.107955933,83,3.86937761307,-20.6469669342,-43.1757392883,12.9601755142,-13.4606399536,6.66958522797,0
1536693423475087736,3.951768288,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,14.2699995041,-211.813537598,-141.107955933,83,3.86937761307,-20.6469669342,-43.1757392883,12.9870605469,-13.4947061539,6.6680226326,0
1536693423531492856,4.008173408,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,14.9200000763,-232.101821899,-139.747009277,84,1.7733900547,-20.4779338837,-43.1074256897,13.0140714645,-13.542755127,6.68221330643,0
1536693423591386360,4.068066912,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,14.9200000763,-232.101821899,-139.747009277,84,1.7733900547,-20.4779338837,-43.1074256897,13.035161972,-13.5920381546,6.71067905426,0
1536693423620989656,4.097670208,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,15.5599994659,-232.101821899,-138.402862549,86,1.7733900547,-20.4779338837,-43.1074256897,13.0548753738,-13.6211395264,6.722178936,0
1536693423695258680,4.171939232,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,15.5599994659,-232.101821899,-138.402862549,86,1.7733900547,-20.4779338837,-43.1074256897,13.0754022598,-13.6845541,6.72789096832,0
1536693423713362584,4.190043136,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,16.1900005341,-255.078704834,-137.058807373,88,1.7733900547,-20.4779338837,-43.1074256897,13.0754022598,-13.6845541,6.72789096832,0
1536693423758216824,4.234897376,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,16.1900005341,-255.078704834,-137.058807373,88,1.7733900547,-20.4779338837,-43.1074256897,13.1001415253,-13.7729253769,6.74304389954,0
1536693423853259320,4.329939872,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,16.8400001526,-255.078704834,-135.680953979,90,0.473585426807,-20.3264102936,-43.3242416382,13.1196708679,-13.8557519913,6.76945877075,0
1536693423869423896,4.346104448,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,16.8400001526,-255.078704834,-135.680953979,90,0.473585426807,-20.3264102936,-43.3242416382,13.1254873276,-13.8721151352,6.77511119843,0
1536693423938077688,4.41475824,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,17.5,-271.872131348,-134.28616333,92,0.473585426807,-20.3264102936,-43.3242416382,13.154882431,-13.9455013275,6.78802490234,0
1536693423961079672,4.437760224,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,17.5,-271.872131348,-134.28616333,92,0.473585426807,-20.3264102936,-43.3242416382,13.1660547256,-13.9626197815,6.79140281677,0
1536693424018777240,4.495457792,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,18.1599998474,-271.872131348,-132.882949829,94,0.473585426807,-20.3264102936,-43.3242416382,13.2001399994,-14.0313997269,6.80491304398,0
1536693424109489272,4.586169824,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,18.8099994659,-293.625823975,-131.488098145,96,0.473585426807,-20.3264102936,-43.3242416382,13.2123346329,-14.0908603668,6.80032300949,0
1536693424126376408,4.60305696,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,18.8099994659,-293.625823975,-131.488098145,96,0.473585426807,-20.3264102936,-43.3242416382,13.2130308151,-14.1197538376,6.80497503281,0
1536693424197354968,4.67403552,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,19.4799995422,-293.625823975,-130.059524536,98,0.473585426807,-20.3264102936,-43.3242416382,13.2399892807,-14.1979026794,6.79493188858,0
1536693424233550776,4.710231328,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,19.4799995422,-293.625823975,-130.059524536,98,0.473585426807,-20.3264102936,-43.3242416382,13.2603797913,-14.2144870758,6.78587436676,0
1536693424274765592,4.751446144,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,19.4799995422,-293.625823975,-130.059524536,98,0.473585426807,-20.3264102936,-43.3242416382,13.2839031219,-14.2509326935,6.7724404335,0
1536693424353287352,4.829967904,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,20.1399993896,-315.321533203,-128.639404297,99,0.473585426807,-20.3264102936,-43.3242416382,13.3349885941,-14.3887138367,6.69121074677,0
1536693424421756536,4.898437088,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,20.8099994659,-315.321533203,-127.193893433,101,1.10742914677,-19.5581798553,-43.494972229,13.3709754944,-14.4239263535,6.6556596756,0
1536693424470071896,4.946752448,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,20.8099994659,-315.321533203,-127.193893433,101,1.10742914677,-19.5581798553,-43.494972229,13.3952274323,-14.4635467529,6.60781812668,0
1536693424544112952,5.020793504,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,21.4599990845,-332.447631836,-125.731513977,103,1.10742914677,-19.5581798553,-43.494972229,13.4494695663,-14.5586338043,6.49890804291,0
1536693424556781080,5.033461632,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,21.4599990845,-332.447631836,-125.731513977,103,1.10742914677,-19.5581798553,-43.494972229,13.4494695663,-14.5586338043,6.49890804291,0
1536693424625969656,5.102650208,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,22.109998703,-332.447631836,-124.260665894,105,1.10742914677,-19.5581798553,-43.494972229,13.5071401596,-14.6497945786,6.36015176773,0
1536693424674257400,5.150937952,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,22.109998703,-332.447631836,-124.260665894,105,1.10742914677,-19.5581798553,-43.494972229,13.5489768982,-14.6882743835,6.28590536118,0
1536693424720501432,5.197181984,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,22.7299995422,-352.538116455,-122.781311035,107,1.10742914677,-19.5581798553,-43.494972229,13.6030511856,-14.7612934113,6.15205574036,0
1536693424763629624,5.240310176,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,22.7299995422,-352.538116455,-122.781311035,107,1.10742914677,-19.5581798553,-43.494972229,13.638133049,-14.8058366776,6.05175352097,0
1536693424875833912,5.352514464,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,23.3299999237,-352.538116455,-121.293563843,109,1.8735243082,-16.5797176361,-43.3575782776,13.754907608,-14.9179639816,5.76609754562,0
1536693424905346456,5.382027008,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,23.9099998474,-383.373077393,-119.788848877,111,1.8735243082,-16.5797176361,-43.3575782776,13.8193073273,-14.9913263321,5.56083631516,0
1536693424965099768,5.44178032,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,23.9099998474,-383.373077393,-119.788848877,111,1.8735243082,-16.5797176361,-43.3575782776,13.8747463226,-15.0406246185,5.40687513351,0
1536693425014349624,5.491030176,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,24.4499988556,-383.373077393,-118.275733948,113,1.8735243082,-16.5797176361,-43.3575782776,13.9785585403,-15.1340265274,5.07584571838,0
1536693425075801016,5.552481568,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,24.4499988556,-383.373077393,-118.275733948,113,1.8735243082,-16.5797176361,-43.3575782776,14.0072565079,-15.1569910049,4.98801994324,0
1536693425161483512,5.638164064,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,24.9599990845,-414.37109375,-116.737251282,115,1.8735243082,-16.5797176361,-43.3575782776,14.1311912537,-15.2691860199,4.5183506012,0
1536693425214494808,5.69117536,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,25.4099998474,-414.37109375,-115.215698242,117,2.69878172874,-12.2068338394,-43.6718444824,14.2218961716,-15.3564949036,4.15642929077,0
1536693425300742872,5.777423424,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,25.4099998474,-414.37109375,-115.215698242,117,2.69878172874,-12.2068338394,-43.6718444824,14.3377723694,-15.4702854156,3.63152623177,0
1536693425343645752,5.820326304,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,25.8299999237,-444.885253906,-113.677238464,119,2.69878172874,-12.2068338394,-43.6718444824,14.3377723694,-15.4702854156,3.63152623177,0
1536693425396106712,5.872787264,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,26.1999988556,-444.885253906,-112.138694763,122,2.69878172874,-12.2068338394,-43.6718444824,14.4057788849,-15.526553154,3.27522301674,0
1536693425447273976,5.923954528,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,26.1999988556,-444.885253906,-112.138694763,122,2.69878172874,-12.2068338394,-43.6718444824,14.4411964417,-15.5781373978,3.05042552948,0
1536693425501478872,5.978159424,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,26.1999988556,-444.885253906,-112.138694763,122,2.69878172874,-12.2068338394,-43.6718444824,14.4848957062,-15.6062107086,2.82875776291,0
1536693425520002616,5.996683168,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,26.5199985504,-472.986602783,-110.583328247,124,2.69878172874,-12.2068338394,-43.6718444824,14.5134115219,-15.6396045685,2.60296416283,0
1536693425595319928,6.07200048,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,26.5199985504,-472.986602783,-110.583328247,124,2.69878172874,-12.2068338394,-43.6718444824,14.5401058197,-15.6872148514,2.256909132,0
1536693425645244856,6.121925408,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,26.7699985504,-472.986602783,-109.019477844,126,2.47381687164,-6.45837783813,-44.2238044739,14.5655975342,-15.7345161438,1.89242458344,0
1536693425662389368,6.13906992,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,26.7699985504,-472.986602783,-109.019477844,126,2.47381687164,-6.45837783813,-44.2238044739,14.5750923157,-15.7432966232,1.76392126083,0
1536693425717189752,6.193870304,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,26.9899997711,-502.237884521,-107.44720459,128,2.47381687164,-6.45837783813,-44.2238044739,14.5965433121,-15.7767829895,1.22521090508,0
1536693425806340984,6.283021536,carbonZ_2018-09-11-15-06-34_1_rudder_right_failure,rudder,27.1299991608,-502.237884521,-105.88331604,130,2.47381687164,-6.45837783813,-44.2238044739,14.5994901657,-15.7964935303,0.827620446682,0
