timestamp_ns,time_sec,flight_id,fault_type,alt_error,aspd_error,xtrack_error,wp_dist,nav_roll,nav_pitch,nav_yaw,nav_x,nav_y,nav_z,label_anomaly
1539875279615339624,0.704415552,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.23000001907,-287.25680542,-326.140777588,21,29.4075527191,-5.17468166351,-73.0349502563,5.55087757111,-15.5227203369,-0.670392990112,0
1539875279657680456,0.746756384,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.23000001907,-287.25680542,-326.140777588,21,29.4075527191,-5.17468166351,-73.0349502563,5.75705718994,-15.4647827148,-0.588745892048,0
1539875279722170504,0.811246432,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.29999995232,-287.25680542,-324.593719482,22,29.4075527191,-5.17468166351,-73.0349502563,5.9612326622,-15.3914279938,-0.502566754818,0
1539875279811047464,0.900123392,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.33999991417,-287.220581055,-323.080596924,24,29.4075527191,-5.17468166351,-73.0349502563,6.49013519287,-15.1853084564,-0.250249773264,0
1539875279859844328,0.948920256,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.33999991417,-287.220581055,-323.080596924,24,35.2973213196,-7.40540647507,-70.4893722534,6.84126138687,-15.0226182938,0.0181002169847,0
1539875279920396808,1.009472736,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.34999990463,-287.220581055,-321.575927734,25,35.2973213196,-7.40540647507,-70.4893722534,6.9251036644,-14.9905872345,0.0748415365815,0
1539875279954548328,1.043624256,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.34999990463,-287.220581055,-321.575927734,25,35.2973213196,-7.40540647507,-70.4893722534,7.19443082809,-14.8596429825,0.248629882932,0
1539875280016842632,1.10591856,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.32999992371,-294.767578125,-320.105072021,27,35.2973213196,-7.40540647507,-70.4893722534,7.32743930817,-14.7927751541,0.394933372736,0
1539875280063246376,1.152322304,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.32999992371,-294.767578125,-320.105072021,27,35.2973213196,-7.40540647507,-70.4893722534,7.56516170502,-14.6383275986,0.723716437817,0
1539875280097140616,1.186216544,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.28999996185,-294.767578125,-318.651123047,29,35.2973213196,-7.40540647507,-70.4893722534,7.56516170502,-14.6383275986,0.723716437817,0
1539875280153372808,1.242448736,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.28999996185,-294.767578125,-318.651123047,29,35.2973213196,-7.40540647507,-70.4893722534,7.71202945709,-14.5222330093,0.96997821331,0
1539875280187121224,1.276197152,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.28999996185,-294.767578125,-318.651123047,29,35.2973213196,-7.40540647507,-70.4893722534,7.83450651169,-14.4365930557,1.09283864498,0
1539875280228139176,1.317215104,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.19000005722,-287.094299316,-317.222473145,30,35.2973213196,-7.40540647507,-70.4893722534,7.90405893326,-14.366558075,1.28004491329,0
1539875280250849960,1.339925888,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.19000005722,-287.094299316,-317.222473145,30,35.2973213196,-7.40540647507,-70.4893722534,7.94314908981,-14.3064947128,1.49784958363,0
1539875280335301640,1.424377568,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.05999994278,-287.094299316,-315.810791016,32,35.2973213196,-7.40540647507,-70.4893722534,7.94125747681,-14.2188425064,1.92110276222,0
1539875280378421672,1.4674976,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-2.05999994278,-287.094299316,-315.810791016,32,29.9164810181,-11.6415119171,-68.2504730225,7.94466352463,-14.1192016602,2.33849143982,0
1539875280405643720,1.494719648,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-1.84999990463,-272.613525391,-314.424316406,34,29.9164810181,-11.6415119171,-68.2504730225,7.96249485016,-14.0528869629,2.59169268608,0
1539875280503674344,1.592750272,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-1.57999992371,-272.613525391,-313.038024902,35,29.9164810181,-11.6415119171,-68.2504730225,8.03745269775,-13.9172468185,3.03567433357,0
1539875280555327112,1.64440304,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-1.57999992371,-272.613525391,-313.038024902,35,29.9164810181,-11.6415119171,-68.2504730225,8.14658355713,-13.7660503387,3.45247578621,0
1539875280621546312,1.71062224,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-1.24000000954,-249.374572754,-311.68548584,37,29.9164810181,-11.6415119171,-68.2504730225,8.14914321899,-13.6966676712,3.74063968658,0
1539875280687071816,1.776147744,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-1.24000000954,-249.374572754,-311.68548584,37,29.9164810181,-11.6415119171,-68.2504730225,8.14304161072,-13.5967655182,4.15744972229,0
1539875280710672296,1.799748224,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-0.839999973774,-249.374572754,-310.332885742,38,29.9164810181,-11.6415119171,-68.2504730225,8.14092254639,-13.5673522949,4.29209375381,0
1539875280770976232,1.86005216,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-0.839999973774,-249.374572754,-310.332885742,38,29.9164810181,-11.6415119171,-68.2504730225,8.18735694885,-13.4753303528,4.63504314423,0
1539875280789054472,1.8781304,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-0.839999973774,-249.374572754,-310.332885742,38,28.1272449493,-17.3268699646,-62.1933937073,8.22009944916,-13.4434528351,4.71731758118,0
1539875280811985928,1.901061856,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-0.379999995232,-252.810089111,-309.014190674,40,28.1272449493,-17.3268699646,-62.1933937073,8.42065906525,-13.3429927826,4.81476211548,0
1539875280860813544,1.949889472,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,-0.379999995232,-252.810089111,-309.014190674,40,28.1272449493,-17.3268699646,-62.1933937073,8.42065906525,-13.3429927826,4.81476211548,0
1539875280923112232,2.01218816,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,0.109999999404,-252.810089111,-307.695465088,41,28.1272449493,-17.3268699646,-62.1933937073,8.62248897552,-13.2374639511,4.90771389008,0
1539875280965582312,2.05465824,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,0.109999999404,-252.810089111,-307.695465088,41,28.1272449493,-17.3268699646,-62.1933937073,8.76880550385,-13.1501331329,5.06595802307,0
1539875281022795336,2.111871264,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,0.629999995232,-215.398025513,-306.419036865,43,28.1272449493,-17.3268699646,-62.1933937073,8.90729427338,-13.0567188263,5.25593757629,0
1539875281076562056,2.165637984,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,0.629999995232,-215.398025513,-306.419036865,43,28.1272449493,-17.3268699646,-62.1933937073,9.02884960175,-12.9449586868,5.50163841248,0
1539875281117969544,2.207045472,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,1.17999994755,-215.398025513,-305.125610352,44,28.1272449493,-17.3268699646,-62.1933937073,9.12661457062,-12.8851442337,5.62341213226,0
1539875281170920936,2.259996864,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,1.17999994755,-215.398025513,-305.125610352,44,25.314207077,-19.9473800659,-56.3360748291,9.27209568024,-12.7913894653,5.8076839447,0
1539875281222991720,2.312067648,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,1.75,-229.227264404,-303.882995605,46,25.314207077,-19.9473800659,-56.3360748291,9.37911510468,-12.7231178284,5.91737174988,0
1539875281261386632,2.35046256,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,1.75,-229.227264404,-303.882995605,46,25.314207077,-19.9473800659,-56.3360748291,9.46616363525,-12.6713914871,6.02670764923,0
1539875281307307048,2.396382976,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,2.34999990463,-229.227264404,-302.623352051,47,25.314207077,-19.9473800659,-56.3360748291,9.54474830627,-12.6271753311,6.14603567123,0
1539875281366914792,2.45599072,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,2.34999990463,-229.227264404,-302.623352051,47,25.314207077,-19.9473800659,-56.3360748291,9.68063259125,-12.5396518707,6.32529735565,0
1539875281427779016,2.516854944,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,2.97000002861,-225.461761475,-301.397644043,49,25.314207077,-19.9473800659,-56.3360748291,9.83930873871,-12.4688386917,6.4451956749,0
1539875281455733544,2.544809472,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,2.97000002861,-225.461761475,-301.397644043,49,25.314207077,-19.9473800659,-56.3360748291,9.97281551361,-12.4148426056,6.49160289764,0
1539875281552775880,2.641851808,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,3.6099998951,-225.461761475,-300.180389404,50,25.314207077,-19.9473800659,-56.3360748291,10.2426424026,-12.3184480667,6.54963827133,0
1539875281587827624,2.676903552,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,3.6099998951,-225.461761475,-300.180389404,50,21.478811264,-21.2357254028,-53.1462249756,10.3895835876,-12.2749853134,6.5532207489,0
1539875281622284136,2.711360064,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,4.26999998093,-234.925842285,-298.980010986,52,21.478811264,-21.2357254028,-53.1462249756,10.4648809433,-12.2523145676,6.54899501801,0
1539875281645919880,2.734995808,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,4.26999998093,-234.925842285,-298.980010986,52,21.478811264,-21.2357254028,-53.1462249756,10.6174116135,-12.2135295868,6.52221298218,0
1539875281746279208,2.835355136,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,4.90999984741,-234.925842285,-297.779632568,54,21.478811264,-21.2357254028,-53.1462249756,10.9175596237,-12.1077470779,6.60992908478,0
1539875281782068680,2.871144608,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,4.90999984741,-234.925842285,-297.779632568,54,21.478811264,-21.2357254028,-53.1462249756,11.0251941681,-12.0724248886,6.64701604843,0
1539875281846958408,2.936034336,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,5.5499997139,-268.022521973,-296.604553223,55,21.478811264,-21.2357254028,-53.1462249756,11.1606769562,-12.0203809738,6.76633167267,0
1539875281905395944,2.994471872,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,6.21000003815,-268.022521973,-295.421112061,57,17.9985027313,-21.6573638916,-52.3110580444,11.3095016479,-11.9751329422,6.81966018677,0
1539875281955426472,3.0445024,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,6.21000003815,-268.022521973,-295.421112061,57,17.9985027313,-21.6573638916,-52.3110580444,11.4759893417,-11.952837944,6.81540155411,0
1539875281986934312,3.07601024,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,6.86999988556,-296.390350342,-294.229217529,58,17.9985027313,-21.6573638916,-52.3110580444,11.5280437469,-11.9456758499,6.81922388077,0
1539875282080916552,3.16999248,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,7.52999973297,-296.390350342,-293.054077148,60,17.9985027313,-21.6573638916,-52.3110580444,11.7277078629,-11.9337673187,6.8615436554,0
1539875282176473192,3.26554912,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,7.52999973297,-296.390350342,-293.054077148,60,17.9985027313,-21.6573638916,-52.3110580444,11.8896284103,-11.927863121,6.88433170319,0
1539875282200254824,3.289330752,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,8.19999980927,-324.915710449,-291.870605469,61,17.9985027313,-21.6573638916,-52.3110580444,11.9579248428,-11.9360246658,6.90783500671,0
1539875282253327176,3.342403104,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,8.19999980927,-324.915710449,-291.870605469,61,17.9985027313,-21.6573638916,-52.3110580444,12.0779361725,-11.9297418594,6.94187021255,0
1539875282312171400,3.401247328,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,8.85999965668,-324.915710449,-290.70401001,63,17.9985027313,-21.6573638916,-52.3110580444,12.1385135651,-11.9265108109,6.98486804962,0
1539875282366803240,3.455879168,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,8.85999965668,-324.915710449,-290.70401001,63,9.29740715027,-22.7467975616,-50.2940750122,12.2330551147,-11.9137058258,7.06855773926,0
1539875282382204616,3.471280544,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,8.85999965668,-324.915710449,-290.70401001,63,9.29740715027,-22.7467975616,-50.2940750122,12.2760190964,-11.9097061157,7.07040071487,0
1539875282417546536,3.506622464,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,9.55000019073,-337.914855957,-289.512115479,65,9.29740715027,-22.7467975616,-50.2940750122,12.3613433838,-11.898349762,7.07521247864,0
1539875282471644744,3.560720672,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,9.55000019073,-337.914855957,-289.512115479,65,9.29740715027,-22.7467975616,-50.2940750122,12.4269399643,-11.8922920227,7.12563180923,0
1539875282525405096,3.614481024,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,10.2399997711,-337.914855957,-288.328613281,66,9.29740715027,-22.7467975616,-50.2940750122,12.5367393494,-11.882019043,7.1725358963,0
1539875282564098760,3.653174688,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,10.2399997711,-337.914855957,-288.328613281,66,9.29740715027,-22.7467975616,-50.2940750122,12.6081361771,-11.8782119751,7.19394636154,0
1539875282612908200,3.701984128,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,10.9399995804,-367.967041016,-287.162078857,68,9.29740715027,-22.7467975616,-50.2940750122,12.6539039612,-11.8941764832,7.21711063385,0
1539875282662050408,3.751126336,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,10.9399995804,-367.967041016,-287.162078857,68,9.29740715027,-22.7467975616,-50.2940750122,12.7141990662,-11.9390974045,7.22141027451,0
1539875282696353800,3.785429728,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,11.6499996185,-367.967041016,-285.961761475,70,7.25302505493,-22.7051086426,-50.9622955322,12.740571022,-11.9543590546,7.20110273361,0
1539875282745142952,3.83421888,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,11.6499996185,-367.967041016,-285.961761475,70,7.25302505493,-22.7051086426,-50.9622955322,12.7650136948,-11.9656562805,7.28893613815,0
1539875282787542056,3.876617984,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,11.6499996185,-367.967041016,-285.961761475,70,7.25302505493,-22.7051086426,-50.9622955322,12.7289514542,-11.9589414597,7.46471500397,0
1539875282853505256,3.942581184,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,12.3599996567,-387.312316895,-284.795013428,71,7.25302505493,-22.7051086426,-50.9622955322,12.6390886307,-11.9509477615,7.76750087738,0
1539875282907585160,3.996661088,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,13.1199998856,-387.312316895,-283.611602783,73,7.25302505493,-22.7051086426,-50.9622955322,12.5590314865,-11.9897155762,7.93604516983,0
1539875282941709160,4.030785088,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,13.1199998856,-387.312316895,-283.611602783,73,7.25302505493,-22.7051086426,-50.9622955322,12.5492391586,-12.0588493347,7.89285182953,0
1539875282994086024,4.083161952,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,13.1199998856,-387.312316895,-283.611602783,73,7.25302505493,-22.7051086426,-50.9622955322,12.5489959717,-12.1220331192,7.85675525665,0
1539875283031013480,4.120089408,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,13.9200000763,-407.116119385,-282.402740479,75,1.33067989349,-23.9249515533,-49.9612503052,12.574930191,-12.2070894241,7.73554801941,0
1539875283058547624,4.147623552,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,13.9200000763,-407.116119385,-282.402740479,75,1.33067989349,-23.9249515533,-49.9612503052,12.6211462021,-12.2854413986,7.60816860199,0
1539875283136323528,4.225399456,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,14.6799993515,-407.116119385,-281.202392578,76,1.33067989349,-23.9249515533,-49.9612503052,12.701792717,-12.3610067368,7.45612668991,0
1539875283154141448,4.243217376,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,14.6799993515,-407.116119385,-281.202392578,76,1.33067989349,-23.9249515533,-49.9612503052,12.701792717,-12.3610067368,7.45612668991,0
1539875283206114760,4.295190688,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,15.4200000763,-395.795440674,-279.968231201,78,1.33067989349,-23.9249515533,-49.9612503052,12.7877130508,-12.4166135788,7.41105318069,0
1539875283259354408,4.348430336,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,15.4200000763,-395.795440674,-279.968231201,78,1.33067989349,-23.9249515533,-49.9612503052,12.8012886047,-12.4242267609,7.47365808487,0
1539875283331032872,4.4201088,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,16.1700000763,-395.795440674,-278.725494385,80,1.33067989349,-23.9249515533,-49.9612503052,12.8301906586,-12.4448289871,7.54372310638,0
1539875283365125256,4.454201184,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,16.1700000763,-395.795440674,-278.725494385,80,1.33067989349,-23.9249515533,-49.9612503052,12.8598737717,-12.4738473892,7.55534744263,0
1539875283415021736,4.504097664,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,16.9200000763,-451.640136719,-277.47442627,82,1.49039018154,-23.2869739532,-44.5314979553,12.87180233,-12.506978035,7.59571695328,0
1539875283447358856,4.536434784,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,16.9200000763,-451.640136719,-277.47442627,82,1.49039018154,-23.2869739532,-44.5314979553,12.8824062347,-12.5274896622,7.65832853317,0
1539875283516388040,4.605463968,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,17.6900005341,-451.640136719,-276.223236084,83,1.49039018154,-23.2869739532,-44.5314979553,12.8440847397,-12.4980382919,8.02960205078,0
1539875283581368040,4.670443968,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,17.6900005341,-451.640136719,-276.223236084,83,1.49039018154,-23.2869739532,-44.5314979553,12.854309082,-12.5263404846,8.09903621674,0
1539875283663643240,4.752719168,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,18.5,-453.426940918,-274.95526123,85,1.49039018154,-23.2869739532,-44.5314979553,12.862994194,-12.5229883194,8.22727298737,0
1539875283690942824,4.780018752,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,18.5,-453.426940918,-274.95526123,85,1.49039018154,-23.2869739532,-44.5314979553,12.8682632446,-12.5182189941,8.261095047,0
1539875283749723976,4.838799904,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,19.3099994659,-453.426940918,-273.712646484,87,-0.689312756062,-22.9975357056,-44.1413917542,12.9317169189,-12.5270204544,8.2470369339,0
1539875283778427784,4.867503712,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,19.3099994659,-453.426940918,-273.712646484,87,-0.689312756062,-22.9975357056,-44.1413917542,13.0062065125,-12.5485610962,8.13608646393,0
1539875283847329672,4.9364056,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,20.1499996185,-447.262573242,-272.469909668,89,-0.689312756062,-22.9975357056,-44.1413917542,13.0801935196,-12.5595569611,8.06359004974,0
1539875283873397864,4.962473792,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,20.1499996185,-447.262573242,-272.469909668,89,-0.689312756062,-22.9975357056,-44.1413917542,13.1037340164,-12.5606336594,8.09428596497,0
1539875283947981064,5.037056992,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,20.9699993134,-447.262573242,-271.218688965,90,-0.689312756062,-22.9975357056,-44.1413917542,13.0949487686,-12.5317974091,8.20940303802,0
1539875283976678696,5.065754624,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,20.9699993134,-447.262573242,-271.218688965,90,-0.689312756062,-22.9975357056,-44.1413917542,13.0951976776,-12.5171527863,8.27174377441,0
1539875284049559720,5.138635648,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,21.7999992371,-468.555053711,-269.976074219,92,-0.689312756062,-22.9975357056,-44.1413917542,13.1062927246,-12.5363693237,8.27628135681,0
1539875284163732776,5.252808704,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,22.6499996185,-468.555053711,-268.733459473,94,-0.689312756062,-22.9975357056,-44.1413917542,13.0664253235,-12.6120433807,8.30017852783,0
1539875284230038344,5.319114272,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,23.5,-466.033172607,-267.490783691,96,-0.689312756062,-22.9975357056,-44.1413917542,12.989566803,-12.6439990997,8.42940616608,0
1539875284266601576,5.355677504,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,23.5,-466.033172607,-267.490783691,96,1.36495912075,-21.1092281342,-49.0583000183,12.9655771255,-12.6908578873,8.36233997345,0
1539875284284671784,5.373747712,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,23.5,-466.033172607,-267.490783691,96,1.36495912075,-21.1092281342,-49.0583000183,12.9687623978,-12.7185668945,8.30063819885,0
1539875284350354024,5.439429952,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,24.359998703,-466.033172607,-266.239715576,97,1.36495912075,-21.1092281342,-49.0583000183,12.9797840118,-12.8399934769,8.02405452728,0
1539875284380542600,5.469618528,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,24.359998703,-466.033172607,-266.239715576,97,1.36495912075,-21.1092281342,-49.0583000183,12.9500894547,-12.8949108124,7.99701833725,0
1539875284421702504,5.510778432,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,25.1899986267,-483.529846191,-264.963195801,99,1.36495912075,-21.1092281342,-49.0583000183,12.9234409332,-12.9430818558,7.91898488998,0
1539875284454358056,5.543433984,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,25.1899986267,-483.529846191,-264.963195801,99,1.36495912075,-21.1092281342,-49.0583000183,12.9080371857,-12.9793996811,7.86790180206,0
1539875284498240968,5.587316896,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,26.0,-483.529846191,-263.678314209,101,1.36495912075,-21.1092281342,-49.0583000183,12.8918714523,-13.0327301025,7.82704973221,0
1539875284572342248,5.661418176,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,engine,26.0,-483.529846191,-263.678314209,101,1.36495912075,-21.1092281342,-49.0583000183,12.8883590698,-13.1086111069,7.63490104675,0
